Id,repo,issue_id,title,body,user,state,comments,created_at,closed_at,assignee,labels,milestone,PR,type
6939,request/request,2804,Add support route like URI populated from  uriData ,   PR Checklist:    [x] I have run  npm test  locally and all tests are passing.    [x] I have added/updated tests for any new behavior.         <    Request is a complex project  there are VERY FEW exceptions                 where a new test is not required for new behavior.   >    [ ] If this is a significant change  an issue has already been created where the problem / solution was discussed: [N/A  or add link to issue here]         <    If you d like to suggest a significant change to request                  please create an issue to discuss those changes and gather                 feedback BEFORE submitting your PR.   >         PR Description  <    Describe Your PR Here    >  Solution for  2803 ,zaverden,open,2,2017-10-28 17:42:09,0000-00-00 00:00:00,,,,1,1
6938,request/request,2805,Request module  hoek module    SyntaxError: Unexpected token >,I have node version   8.8.1  Request end hoek versions   5.5.1    1  I launch:  node   harmony /var/www/vhosts/test/bot.js   2  And get error:     /var/www/vhosts/test/node_modules/hoek/lib/index.js:371  exports.unique =  array  key  =>                                   ^  SyntaxError: Unexpected token >      at Module._compile  module.js:439:25       at Object.Module._extensions..js  module.js:474:10       at Module.load  module.js:356:32       at Function.Module._load  module.js:312:12       at Module.require  module.js:364:17       at require  module.js:380:17       at Object.<anonymous>  /var/www/vhosts/test/node_modules/boom/lib/index.js:5:14       at Module._compile  module.js:456:26       at Object.Module._extensions..js  module.js:474:10       at Module.load  module.js:356:32        Without    harmony  I get error:   const express = require  express    ^^^^^  SyntaxError: Use of const in strict mode.       I ve reinstalled npm and modules  but it didn t help.  ,dmitriiPopov,open,3,2017-10-29 16:32:14,0000-00-00 00:00:00,,,,0,1
6937,request/request,2806,does it support http2 ?,does it support http2 ?    https://nodejs.org/api/http2.html    https://github.com/nodejs/http2,gn02394847,closed,1,2017-10-30 05:00:53,2017-10-30 19:14:58,,,,0,1
6936,request/request,2807,npm install fails intermittently due to race condition in Redirect.prototype.onResponse,    Summary  We spent the past 3 months investigating an issue where  npm install  would fail intermittently.    NPM 4 shows an error like this:         npm ERR  tar.unpack unzip error C: example project temp npm tmp npm 13780 b27f9707 onedrive.pkgs.visualstudio.com _packaging team npm registry cldrjs   cldrjs 0.4.8.tgz         When we inspected the NPM cache  we found that the downloaded tarball was truncated.  This mostly seems to happen in repos that have lots of multi megabyte dependencies  and in configurations where the NPM registry redirects the HTTP request for the tarball.  It was extremely difficult to investigate because it s a race condition that will stop happening if you change any number of things  the computer  the time of day  the proxy settings  etc .    The issue also occurs with the NPM 5 client  but the error message is different  although still ultimately due to a corrupted tarball :         npm ERR  code EINTEGRITY  npm ERR  sha1 20E D1MrUwyeZvYOmVLkQnQ o1Y= integrity checksum failed when using sha1: wanted sha1 20E D1MrUwyeZvYOmVLkQnQ o1Y= but got sha1 ygU0cyjTuZdxezDk6ofWXCGJbqI=.  867808 bytes          The issue also occurs with the [PNPM client] https://github.com/pnpm/pnpm   which relies on the   Request   library as well.      >    UPDATE:   PNPM is no longer affected by this issue.  See comments.     In this case  the symptom is an unhandled stream error:                       events.js:160                                 throw er; // Unhandled  error  event                                 ^                   Error: read ECONNRESET                               at exports._errnoException  util.js:1018:11                                at TLSWrap.onread  net.js:572:26          Wireshark and the VSTS server logs show that the server is correctly streaming the tarball.  In fact  we can repro the issue using [Fiddler] https://www.telerik.com/fiddler  on the local machine  and Fiddler downloads the full tarball  even though NPM still fails.  The explanation is that the NPM client is aborting the connection due to a bug in the   Request   library.        Simplest Example to Reproduce    We ultimately debugged this using a physical PC that consistently repros the problem.  Unfortunately we cannot find any other environment that consistently encounters the errors  even though 10 or more people have reported these issues to us over the past few months.  In some cases it fails consistently on the person s computer for a day or so  then suddenly starts working again.  It was really difficult to pin down.        Problem Analysis    The problem happens when the request for a tarball encounters an HTTP redirect to an Azure blob storage URL.  It goes like this:       Request.init    initializes a bunch of data structures     Request.start    creates a connection  obtains a socket  wires up event handlers    Stream events are fired such as  socket  and  request   and processed by the calling application    An HTTP response is received and passed to  Request.onRequestResponse       At this point  the [lib/redirect.js] https://github.com/request/request/blob/253c5e507ddb95dd88622087b6387655bd0ff935/lib/redirect.js L79  module kicks in with a kind of hacky way of handling this:      It tries to carefully delete all the state that was set up so far:     javascript    delete request.src    delete request.req    delete request._started    if  response.statusCode  == 401    response.statusCode  == 307         // Remove parameters from the previous response  unless this is the second request      // for a server that requires digest authentication.      delete request.body      delete request._form      if  request.headers           request.removeHeader  host          request.removeHeader  content type          request.removeHeader  content length          if  request.uri.hostname  == request.originalHost.split  :  [0]             // Remove authorization if changing hostnames  but not if just          // changing ports or protocols .  This matches the behavior of curl:          // https://github.com/bagder/curl/blob/6beb0eee/lib/http.c L710          request.removeHeader  authorization                                ...but note that it doesn t unwire any event handlers  and it obviously cannot undo any stream events that were already processed by the caller    Then it calls  Request.init    again on the same object    Which causes  Request.start    to create a new connection and a new a socket  and wire up the same event handlers to these new objects    Stream events are fired such as  socket  and  request  are fired a second time    The second HTTP response is received and passed to  Request.onRequestResponse     which starts streaming bytes to the calling application    Even though this design seems super brittle  it does work most of the time.  In most cases  the tarball is successfully streamed and unzipped.    But every once in a while  [onRequestError  ] https://github.com/request/request/blob/253c5e507ddb95dd88622087b6387655bd0ff935/request.js L862  will get called with an ECONNRESET error that crashes the install.  Here s the details:      The error occurs after the above sequence  and always on the second socket for that   Request   instance    Inside  onRequestError     we find that  self.req.socket.destroyed  is true.  It seems to be an old socket that was supposed to be returned to the connection pool.    The Wireshark timings show that this ECONNRESET error is for an unused HTTP connection that has been idle for a while  and is now timing out due to keepalive    But we never find a socket in that state [where it s first obtained] https://github.com/request/request/blob/253c5e507ddb95dd88622087b6387655bd0ff935/request.js L778     seems like something is destroying the socket later    For the PNPM repro  the application s error handler is missing because it s a  once  handler that has already fired once before.  We tried working around this by attaching a second handler  but it just crashes later because [npm registry client] https://github.com/npm/npm registry client/blob/c03a77aba3e86e191b4025e34da47afb452c684a/lib/fetch.js L40  tries to push the error back down onto the response s stream  creating an infinite loop        Possible Solution  <     Not obligatory  but suggest a fix/reason for the bug    >  <     or ideas how to implement the addition or change   >    I believe the ideal solution would be to rethink the design of   lib/redirect.js    to avoid trying to reconstruct the Request instance  and to avoid mixing together stream events from two different HTTP requests.  That s probably a lot of work.    For PNPM  which we are using now   we found a workaround which simply ignores the error and prevents it from tripping up the installation:       javascript  Request.prototype.onRequestError = function  error       var self = this    if  self._aborted         return         if  self.req    self.req._reusedSocket    error.code ===  ECONNRESET          self.agent.addRequestNoreuse         self.agent =   addRequest: self.agent.addRequestNoreuse.bind self.agent         self.start        self.req.end        return         if  self.timeout    self.timeoutTimer         clearTimeout self.timeoutTimer       self.timeoutTimer = null           // PROPOSED WORKAROUND:    if  self.req    self.req.socket    self.req.socket.destroyed         return;           self.emit  error   error             It s interesting that a few lines above  someone else had written some logic that seems to be handling a similar issue for the [ForeverAgent] https://github.com/request/forever agent  case.  However that code was disabled [forever ago] https://github.com/request/request/blob/253c5e507ddb95dd88622087b6387655bd0ff935/request.js L471 .    This workaround unfortunately does not fix NPM  even though the  self.req.socket.destroyed  condition does get executed many times during the install.          Context  <     How has this issue affected you? What are you trying to accomplish?   >  <     Providing context helps us come up with a solution that is most useful in the real world   >  I m not sure why the race condition suddenly became so frequent this summer.  We ve tried upgrading/downgrading NodeJS and NPM and   request   and   npm registry client   and it has no effect.  8 different experts from various teams  including Azure and Visual Studio Team Services  all worked together on this investigation.    It s been a huge headache for us. I just received another problem report from someone   as I was typing up this issue  .  : P  It would be awesome if it could get some attention.  You can find [lots] https://github.com/facebookincubator/create react app/issues/1427  and [lots] https://github.com/cncjs/cncjs/issues/172  of [examples] https://github.com/mithunsatheesh/node rules/issues/32  of people struggling with these symptoms.  Like our experiences  people figure out a black magic  solution  that merely shuffles the race condition around  and seems to work  but then another person hits the same issue.        Your Environment  <     Include as many relevant details about the environment you experienced the bug in   >      software           version                                  request            2.83.0    node               6.10.2    npm                5.5.1    Operating System   Windows 10  ,pgonzal,open,2,2017-11-03 01:54:00,0000-00-00 00:00:00,,,,0,1
6935,request/request,2808,Ignore ECONNRESET errors from a destroyed socket,   PR Checklist:    [x] I have run  npm test  locally and all tests are passing.    [x] I have added/updated tests for any new behavior.         <    Request is a complex project  there are VERY FEW exceptions                 where a new test is not required for new behavior.   >    [x] If this is a significant change  an issue has already been created where the problem / solution was discussed: Issue  2807          <    If you d like to suggest a significant change to request                  please create an issue to discuss those changes and gather                 feedback BEFORE submitting your PR.   >         PR Description  <    Describe Your PR Here    >  This is the workaround proposed in issue  2807.,pgonzal,open,0,2017-11-03 02:16:06,0000-00-00 00:00:00,,,,1,1
6934,request/request,2809,How to make request through proxy that requires username/password?,How can I pass a username/password  required by the proxy  to the proxy using  request ? The README doesn t show this.,rightaway,open,1,2017-11-04 07:24:50,0000-00-00 00:00:00,,,,0,1
6933,request/request,2810,Nodejs Hangs up on Receiving 202 statusCode and retries automatically after 2 mins,    Context  I am creating a nodejs client server for my angular app. Request is sent to process large data  while data is being processed we send back 202 status Code. I use same handler Callback for all requests which basically Emails me request log details on call back and options are as follows . It is working for many requests which doesn t send back 202 but only 200. But at this particular request the nodejs server itself stops responding to further requests. From main server logs we know that the request from nodejs server is going through but response is not handled at nodejs. And whole nodejs is stuck up and no further requests to the nodejs server are entertained. I have to restart server for everything to work again. And there are no error in logs available. For some reason nodejs server sends a request 2 min after first request which got 202  and that gets resolved to 200 as processing is over by then. This part of retry is not programmed by me but for some reason done by request Library itself         var options =        url: process.env.REQUEST_URL       method:  GET        json: true         headers:             Content Type :  application/json             Accept :  application/json             Authorization :  Token     process.env.TOKEN          ;            request options  handleResponse.bind  res  options   ;            function handleResponse error  response  body         if  error    parseInt response.statusCode  > 399             Email error  response  body  this.options ;          this.res.status response.statusCode .json   response :  Error    message :  Something bad happened   ;        else            this.res.status response.statusCode .json body .end  ;                     software           version                                  request            2.83.0    node               v8.4.0    npm                v5.3.0    Operating System   16.04 LTS  ,appunni-dishq,open,1,2017-11-04 07:36:12,0000-00-00 00:00:00,,,,0,1
6932,request/request,2811,Not found because of proxy error: Error: socket hang up,Sorry this is an error      ,jromerob,open,0,2017-11-08 12:31:08,0000-00-00 00:00:00,,,,0,1
6931,request/request,2812,request.put hangs,    Summary  <     Provide a general summary of the issue in the title above   >    I have a nodejs server using express and I want to echo an icoming put request to another service. By echoing I mean that I send the same headers and body  on a different url.    The problem is that the request.put method is hanging and I can t even see the request on the other service.        Simplest Example to Reproduce     js  app.put  /beta/tenants/:tenant_id/wallets/:wallet_id   function  req  res         tenant_id = req.params.tenant_id    wallet_id = req.params.wallet_id      request.put  url: http://0.0.0.0:3002/beta/ws/tenants/    tenant_id    /wallets/    wallet_id  headers: req.headers  body: req.body  json: true        function optionalCallback err  httpResponse  body           if  err             console.error  request failed:   err ;          res.status 500 ;          res.send                     res.status httpResponse.statusCode         res.set httpResponse.headers         res.write body         res.end          ;    ;         I m using the body parser like this in order to get my request s body:       js  var bodyParser = require  body parser    app.use bodyParser.json   ;         And the console.log req.body  prints the following:       js    encrypted_private_key:  private key   iv:  iv   salt:  salt                Expected Behavior  The expected behavior would be to make the put request with the provided headers and body.         Current Behavior  request.put hangs        Your Environment  <     Include as many relevant details about the environment you experienced the bug in   >      software           version                                  request           2.83.0    node              v8.2.1    npm               5.3.0    Operating System    ,le4ker,closed,1,2017-11-09 14:35:48,2017-11-11 14:21:31,,,,0,1
6930,request/request,2813,Request options.json and options.form inconsistencies,   The Problem  There s two ways to send JSON  as stated in the docs  readme :    1. .json = object  2. .json = true AND .body = object    In the json function  when using the  pair method   .json = true AND body = object   there is a check to see if there isn t already a form urlencoded content type header already set before trying to send JSON  if there is  it actually treats the request as a .form request  and encodes body right in the JSON function  without the various checks the .form function provides to ensure the body is encoded correctly  for example  in cases where it s an object .    However  with the .json = object method  it doesn t care about existing headers that may or may not be there  and goes ahead and stringify s the object to send JSON regardless. One flaw with this  is that if there IS a form urlencoded content type header present  this is maintained despite that it s sending a stringify ied object.    There s actually a heap of issues that come up because of this that are really hard to articulate without writing a book  because what we have now is that neither .json or .form behave in a consistent fashion. I can see why the JSON stuff was done this way  but when you re a user using this library  chasing some of these seemingly random variances in output is really tricky and time consuming.    The actual root problem here that I originally wanted to fix  which I think causes all this weirdness  is that .json is used both as a flag to  Accept: application/json   and as a mechanism to actually send a JSON payload where it ultimately becomes  Content Type: application/json . However the two aren t mutually inclusive and this is where the issues come in. This seems like a design issue. These potentially should be separated into two different flags  or perhaps the convenience functionality should be removed  or people should be unable to add what fits the requirements for both a form and json request simultaneously.    This problem is compounded by the various combinations you can have of options.form  options.json  options.body  and options.headers.        Potential Solution and Step in the Right Direction    Trying to fix what I deem as the root issue above  seemed to be a tangled mess that wasn t going to be very backwards compatible  so in the pull request to follow  I instead opted to achieve:    1. If .form and .json functions worry about content type headers  they should worry about them in all use cases.    2. Because request worries about the content type headers  looking at the options flags .form and .json isn t enough to determine if the request should be a form or JSON request. Since headers can be manually injected into the options parameter.    3. Unify the form processing logic  don t have the .json function do what work that the .form function should have already performed  since it runs first.    4. Ultimate goal is to have  .json = object  ==  .json = true AND body = object  be equivalent  and on the flipside form requests with a body be equivalent.    5. By making the functionality consistent and more readable  hopefully   the consistency will help users will not fall into the trap of trying various combinations and seeing differing results while debugging  and contributors maintaining request will easily grasp the intentions of the software.        Example to Reproduce       js  var requestOptions = [    // Test 1  happy case     //  content type :  application/x www form urlencoded     // request.body:  some=url encoded=data            url:  http://127.0.0.1:1337        headers:   content type :  application/x www form urlencoded; charset=UTF 8         form:  some:  url   encoded:  data         json: true          // Test 2  happy case     //  content type :  application/x www form urlencoded; charset=UTF 8     // request.body:  some=url encoded=data            url:  http://127.0.0.1:1337        headers:   content type :  application/x www form urlencoded; charset=UTF 8         body:  some=url encoded=data        json: true          // Test 3  happy case     //  content type :  application/json     // request.body:    foo : bar              url:  http://127.0.0.1:1337        json:  foo:  bar            // Test 4  happy case     //  content type :  application/json     // request.body:    foo : bar              url:  http://127.0.0.1:1337        body:  foo:  bar         json: true          // Test 5  issue case     //  content type :  application/x www form urlencoded; charset=UTF 8     // request.body:    foo : bar              url:  http://127.0.0.1:1337        headers:   content type :  application/x www form urlencoded; charset=UTF 8         body:  some=url encoded=data        json:  foo:  bar            // Test 6  issue case     // TypeError: str.replace is not a function           url:  http://127.0.0.1:1337        headers:   content type :  application/x www form urlencoded; charset=UTF 8         body:  foo:  bar         json: true       ];    requestOptions.forEach function options       try        request.post options ;      catch e         console.log e ;         ;           Related Issues    https://github.com/request/request/issues/1759   This is a related issue that was never completely addressed  the change was quickly reverted  it was a pretty blunt change .        Your Environment      software           version                                  request            v2.58.0 and v2.83.0    node               v6.9.2    npm                3.10.9    Operating System   Mac OS X 10.11.6  ,daniel-carvalho,open,1,2017-11-14 18:38:26,0000-00-00 00:00:00,,,,0,1
6929,request/request,2814,Made json = true with body and json = object equivalent,Made json = true with body and json = object equivalent and unified form processing.       PR Checklist:    [x] I have run  npm test  locally and all tests are passing.    [x] I have added/updated tests for any new behavior.    [x] If this is a significant change  an issue has already been created where the problem / solution was discussed: https://github.com/request/request/issues/2813       PR Description  Please see issue https://github.com/request/request/issues/2813 to see the objectives of this change  and why they were made.,daniel-carvalho,open,1,2017-11-14 19:55:21,0000-00-00 00:00:00,,,,1,1
6928,request/request,2815,Error: socket hang up when using keepAlive true,Hi there is interesting bug  i couldn t find a solution. i want to make bunch of http request i want use same socket if possible instead of creating new one.       js  var url = require  url  ;  const http = require  http  ;  var fs = require  fs  ;  var request = require  request  ;    const agentOptions = new Object  ;  agentOptions.keepAlive = true;  agentOptions.keepAliveMsecs = 60000;  agentOptions.maxSockets = 5;  agentOptions.maxFreeSockets = 5;  const httpAgent = new http.Agent agentOptions ;    const domain=  imajbet265.com ;    let jardata =   ;  jardata[ test ] = request.jar  ;  request      url :  http://  domain     jar:jardata[ test ]     headers :        User Agent  :  Mozilla/5.0  Windows NT 10.0; Win64; x64  AppleWebKit/537.36  KHTML  like Gecko  Chrome/57.0.2987.133 Safari/537.36           agent:httpAgent     followRedirect : true      function  error  response  body       console.log  error:   error ;    console.log  statusCode:   response    response.statusCode ;     console.log  body:   body ;     ;         when i commen the agentOptions.keepAlive = true; line  code works perfect   but i need this option for able to re use same socket as i beleive.     any help?      software           version                                  request            latest    node               9.2.0    npm                5.5.1    Operating System   windows server 2012  ,fakirpic,open,0,2017-11-15 04:02:07,0000-00-00 00:00:00,,,,0,1
6927,request/request,2816,Crash on sending HTML data,    Summary  <     Provide a general summary of the issue in the title above   >  I have an API that returns a random HTML img tag  but when I consume it with Request  the app crashes at   app /node_modules/express/lib/response.js:999        Simplest Example to Reproduce  <     If describing a bug  tell us what request options we can use to reproduce the same bug/behavior   >       js  app.get  /test/1    req  res  =>     request  https://memestore.herokuapp.com/memes/random/tag    error  response  body  =>      if  error  return console.log  error:   error ; // Print the error if one occurred    console.log  body:   body ; // Print the HTML     res.render  index  body      ;               Context  <     How has this issue affected you? What are you trying to accomplish?   >  <     Providing context helps us come up with a solution that is most useful in the real world   >  I m trying to get the img tag the API provides and send it to an ejs view. The api also have a route that gives and random object with the image link  but I think it s better to use the already made tag.      Environment  <     Include as many relevant details about the environment you experienced the bug in   >      software           version                                  request           TypeError: Cannot create property  _locals  on string   <img class= img responsive  src= http://www.profissionaldeecommerce.com.br/wp content/uploads/2016/03/mkt meme 1.jpg >      node               v6.11.4    npm                3.5.2    Operating System   Ubuntu 17.10  ,wilkerHop,open,1,2017-11-16 13:00:38,0000-00-00 00:00:00,,,,0,1
6926,request/request,2817,Several URL Parameter in one request,    Summary  I would like to send a e.g. GET request to several URLs the same time.  Is there a way to combine several URLS in one request?        Simplest Example to Reproduce         request      method:  GET      url:  http://example.com    http://example2.com         function  error  response  body       ;             Expected Behavior  2 Get requests should be executed and the Response should be in response.body        Your Environment  Windows 7      software           version                                  request         2.81.0     node             8.4.0     npm              5.3.0    Operating System   Windows 7   ,Kaliph,open,0,2017-11-17 10:46:43,0000-00-00 00:00:00,,,,0,1
6925,request/request,2818,Url will always be encoded,I have a url like this: http://qipu.qiyi.domain/query/templateQuery?template_name=get_live_videos param=order_field:order_all format=QIPU_ENTITY size=11    The  :  in  param  will be encoded  can provide a config options to disable the encode?,maunier,open,3,2017-11-20 09:35:52,0000-00-00 00:00:00,,,,0,1
6924,request/request,2819,How to limit content length response?,request downloads the resources in full. If we download a 5 gigabytes file it can be painful? In Axios  there is a parameter called maxContentLength. However  I can t see the same thing for the request package.     I wish request would download a certain amount of data and stop. The downloading of headers and beginning of content would be fine.,dotbloup,open,0,2017-11-22 09:20:25,0000-00-00 00:00:00,,,,0,1
6923,request/request,2820,get the remote address,hello    I can get the remote address as follows:       const http = require  http  ;  http.get  https://github.com/request/request   function  res       console.log res.socket.remoteAddress     ;         And how can I get the remote address with  request ,BlackTea1988,open,1,2017-11-22 11:14:28,0000-00-00 00:00:00,,,,0,1
6922,request/request,2821,setInterval,<      BEFORE YOU SUBMIT please read the following:    Please search open/closed issues before submitting since someone might have asked the same thing before     If you have a support request or question please submit them to one of this resources:      Stack Overflow: http://stackoverflow.com/questions/tagged/request node.js using the tags  node.js     request     Gitter community: https://gitter.im/request/request?utm_source=newissue    Also have a look at the Readme for more information on how to get support:    https://github.com/request/request/blob/master/README.md    Issues on GitHub are only related to problems of request itself and we cannot answer  support questions here.    >        Summary  <     Provide a general summary of the issue in the title above   >        Simplest Example to Reproduce  <     If describing a bug  tell us what request options we can use to reproduce the same bug/behavior   >       js  request      method:  GET      url:  http://example.com   // a public URL that we can hit to reproduce  if possible    more:    options :  here                    Expected Behavior  <     If you re describing a bug  tell us what should happen   >  <     If you re suggesting a change/improvement  tell us how it should work   >  <     If request is handling requests/responses incorrectly  please include a link to the spec or documentation that supports that your expected behavior is correct.   >        Current Behavior  <     If describing a bug  tell us what happens instead of the expected behavior   >  <     If suggesting a change/improvement  explain the difference from current behavior   >        Possible Solution  <     Not obligatory  but suggest a fix/reason for the bug    >  <     or ideas how to implement the addition or change   >        Context  <     How has this issue affected you? What are you trying to accomplish?   >  <     Providing context helps us come up with a solution that is most useful in the real world   >        Your Environment  <     Include as many relevant details about the environment you experienced the bug in   >      software           version                                  request               node                  npm                   Operating System    ,deffwe,open,0,2017-11-24 03:02:34,0000-00-00 00:00:00,,,,0,1
6921,request/request,2822,Request with xmlns property?,     request                  method:  POST            url:  http://localhost:8590/Service1.svc/auth            body:  <RequestData xmlns= http://localhost:8590/mPlayer > n                <details>Ashu 29 7 Years .NET</details> n              </RequestData>            headers:   Content Type :  application/json                  It s right  but   How I convert XML data to Json and pass xmlns prefix to wcf service?  ,hosseinGanjyar,open,2,2017-11-24 05:41:36,0000-00-00 00:00:00,,,,0,1
6920,request/request,2823,Request digest auth returning 401 Unauthorized Access.,    Summary  Request digest auth returning 401 Unauthorized Access.        Simplest Example to Reproduce       js    var options =        method:  POST        uri: this._uri       body:          method: procedureName          params: postParams          id:  jsonrpc          auth:            user:  vv            pass:  pass            sendImmediately: false                       json: true                  Current Behavior  Doing cURL works:     curl  X POST http://138.197.140.16:5001/json_rpc  d    jsonrpc : 2.0   id : 0   method : make_integrated_address   params :  payment_id :       H  Content Type: application/json   u vv:pass   digest  v            About to connect   to 138.197.140.16 port 5001   0       Trying 138.197.140.16...    Adding handle: conn: 0x7fd1eb80cc00    Adding handle: send: 0    Adding handle: recv: 0    Curl_addHandleToPipeline: length: 1      Conn 0  0x7fd1eb80cc00  send_pipe: 1  recv_pipe: 0    Connected to 138.197.140.16  138.197.140.16  port 5001   0     Server auth using Digest with user  vv   > POST /json_rpc HTTP/1.1  > User Agent: curl/7.30.0  > Host: 138.197.140.16:5001  > Accept:  /   > Content Type: application/json  > Content Length: 0  >   < HTTP/1.1 401 Unauthorized    Server Epee based is not blacklisted  < Server: Epee based  < Content Length: 98  < Content Type: text/html  < Last Modified: Wed  29 Nov 2017 07:40:38 GMT  < Accept Ranges: bytes  < WWW authenticate:Digest qop= auth  algorithm=MD5 realm= monero rpc  nonce= By 1q6zvkmFdCNnt bMR7A==  stale=false    Ignoring duplicate digest auth header.  < WWW authenticate:Digest qop= auth  algorithm=MD5 sess realm= monero rpc  nonce= By 1q6zvkmFdCNnt bMR7A==  stale=false  <     Ignoring the response body    Connection  0 to host 138.197.140.16 left intact    Issue another request to this URL:  http://138.197.140.16:5001/json_rpc     Found bundle for host 138.197.140.16: 0x7fd1ead11e20    Re using existing connection    0  with host 138.197.140.16    Connected to 138.197.140.16  138.197.140.16  port 5001   0     Adding handle: conn: 0x7fd1eb80cc00    Adding handle: send: 0    Adding handle: recv: 0    Curl_addHandleToPipeline: length: 1      Conn 0  0x7fd1eb80cc00  send_pipe: 1  recv_pipe: 0    Server auth using Digest with user  vv   > POST /json_rpc HTTP/1.1  > Authorization: Digest username= vv   realm= monero rpc   nonce= By 1q6zvkmFdCNnt bMR7A==   uri= /json_rpc   cnonce= ICAgICAgICAgICAgICAgICAgICAgIDE1MTIzNjkzODE=   nc=00000001  qop=auth  response= 0e3460e7cde1e082a8c0819a4638ea58   algorithm= MD5   > User Agent: curl/7.30.0  > Host: 138.197.140.16:5001  > Accept:  /   > Content Type: application/json  > Content Length: 88  >     upload completely sent off: 88 out of 88 bytes  < HTTP/1.1 200 Ok    Server Epee based is not blacklisted  < Server: Epee based  < Content Length: 234  < Content Type: application/json  < Last Modified: Wed  29 Nov 2017 07:40:39 GMT  < Accept Ranges: bytes  <         id :  0       jsonrpc :  2.0       result :         integrated_address :  4KWhv7EQyhNBrSkigZXgJA9ytc4ZfY8tnPCchuXFPVgT3f8BrfW533M6nCeNY8CrJmaXvWzeejRrQ2XxqeWMxUoMNbnkvLGF4LxFnPCk55         payment_id :  2306a37c827cb183          Connection  0 to host 138.197.140.16 left intact                    Your Environment  <     Include as many relevant details about the environment you experienced the bug in   >      software           version                                  request            2.83.0    node               6.8.0    npm                4.0.3    Operating System   OS X 10.9.5  ,hahahatrick,open,3,2017-11-29 07:45:42,0000-00-00 00:00:00,,,,0,1
6919,request/request,2824,Update README to mention util.promisify  ,   PR Checklist:    [x] I have run  npm test  locally and all tests are passing.    [N/A] I have added/updated tests for any new behavior.         <    Request is a complex project  there are VERY FEW exceptions                 where a new test is not required for new behavior.   >    [N/A] If this is a significant change  an issue has already been created where the problem / solution was discussed: [N/A  or add link to issue here]         <    If you d like to suggest a significant change to request                  please create an issue to discuss those changes and gather                 feedback BEFORE submitting your PR.   >         PR Description  Update README.md to mention that util.promisify can be used to convert a regular function that takes a callback to return a promise instead.  ,riverspirit,open,0,2017-12-01 17:27:37,0000-00-00 00:00:00,,,,1,1
6918,request/request,2825,URL encode non ASCII characters using UTF 8 Rebase,   PR Checklist:    [x] I have run  npm test  locally and all tests are passing.    [x] I have added/updated tests for any new behavior.         <    Request is a complex project  there are VERY FEW exceptions                 where a new test is not required for new behavior.   >    [x] If this is a significant change  an issue has already been created where the problem / solution was discussed: [N/A  or add link to issue here]         <    If you d like to suggest a significant change to request                  please create an issue to discuss those changes and gather                 feedback BEFORE submitting your PR.   >         PR Description  <    Describe Your PR Here    >    Just Rebased  2210 onto the master branch and Added Error Handling in test url encoding test  ,husseinraoouf,open,0,2017-12-04 03:05:05,0000-00-00 00:00:00,,,,1,1
6917,request/request,2826,toString   Failed  Buffer ,buffer.js:513      throw new Error   toString    failed  ;      ^    Error:  toString    failed      at Buffer.toString  buffer.js:513:11       at Request.<anonymous>  /root/dan phillips web/node_modules/request/request.js:1137:39       at emitOne  events.js:96:13       at Request.emit  events.js:188:7       at IncomingMessage.<anonymous>  /root/dan phillips web/node_modules/request/request.js:1085:12       at IncomingMessage.g  events.js:291:16       at emitNone  events.js:91:20       at IncomingMessage.emit  events.js:185:7       at endReadableNT  _stream_readable.js:974:12       at _combinedTickCallback  internal/process/next_tick.js:74:11       at process._tickCallback  internal/process/next_tick.js:98:9   ,iamcharles777,open,2,2017-12-05 03:10:38,0000-00-00 00:00:00,,,,0,1
6916,request/request,2827,Describe casing for method option,   PR Checklist:    [x] I have run  npm test  locally and all tests are passing.    [n/a] I have added/updated tests for any new behavior.         <    Request is a complex project  there are VERY FEW exceptions                 where a new test is not required for new behavior.   >    [n/a] If this is a significant change  an issue has already been created where the problem / solution was discussed: [N/A  or add link to issue here]         <    If you d like to suggest a significant change to request                  please create an issue to discuss those changes and gather                 feedback BEFORE submitting your PR.   >         PR Description  The code base is treating HTTP method casing inconsistently. For example  [request.js:1389] https://github.com/request/request/blob/master/request.js L1389  converts the method to all uppercase  while [index.js:L49] https://github.com/request/request/blob/master/index.js L49  is only checking against all upper case. In this specific case  if    head    is the method  it could still by pass all the checks. Thus IMO  the easiest way to solve this is to document the casing. Personally  I d prefer to make HTTP method case insensitive as a feature  however  due to lack of knowledge about the code base  I m not able to create an PR for that.    <    Reviewable:start   >       This change is [<img src= https://reviewable.io/review_button.svg  height= 34  align= absmiddle  alt= Reviewable />] https://reviewable.io/reviews/request/request/2827   <    Reviewable:end   >  ,sharils,open,1,2017-12-07 14:58:07,0000-00-00 00:00:00,,,,1,1
